"Malibu Beach, Dorchester: Bacterial Water Quality",,,,,
,,,,Malibu Beach,
"July 13, 2017",0.14,1.47,1.64,,7
"July 12, 2017",1.33,1.5,1.5,,249
"July 11, 2017",0.17,0.17,0.17,,31
"July 10, 2017",0,0,0.4,,10
"July 9, 2017",0,0.4,0.7,,86
"July 8, 2017",0.4,0.7,0.7,,20
"July 7, 2017",0.3,0.3,0.3,,10
"July 6, 2017",0,0,0,,2
"July 5, 2017",0,0,0,<,10
"July 4, 2017",0,0,0,,41
"July 3, 2017",0,0,0.11,<,10
"July 2, 2017",0,0.11,0.18,,10
"July 1, 2017",0.11,0.18,0.18,,41
"June 30, 2017",0.07,0.07,0.07,,12
"June 29, 2017",0,0,0.08,,25
"June 28, 2017",0,0.08,0.08,,86
"June 27, 2017",0.08,0.08,0.08,,110
"June 26, 2017",0,0,0.08,,4
"June 25, 2017",0,0.08,0.08,,2
"June 24, 2017",0.08,0.08,0.08,,52
"June 23, 2017",0,0,0,,43
"June 22, 2017",0,0,0.13,,12
"June 21, 2017",0,0.13,0.16,,52
"June 20, 2017",0.13,0.16,0.16,,20
"June 19, 2017",0.03,0.03,0.05,,10
"June 16, 2017",2.13,2.13,2.13,,4
"June 15, 2017",0,0,0.53,,6
"June 9, 2017",0,0,0.04,,35
"June 8, 2017",0,0.04,0.84,,43
"June 2, 2017",0.01,0.17,0.23,,4
"June 1, 2017",0.16,0.22,0.22,,3
"May 27, 2017",0,0.55,1.18,,97
"May 26, 2017",0.55,1.18,1.18,,331
"May 25, 2017",0.63,0.63,0.63,,103
"September 4, 2016",0,0,0,<,10
"September 3, 2016",0,0,0.02,<,10
"September 2, 2016",0,0.02,0.02,,14
"September 1, 2016",0.02,0.02,0.02,,11
"August 31, 2016",0,0,0,,10
"August 30, 2016",0,0,0,,30
"August 29, 2016",0,0,0,,10
"August 28, 2016",0,0,0,,10
"August 27, 2016",0,0,0,,10
"August 26, 2016",0,0,0,,6
"August 25, 2016",0,0,0,,2
"August 24, 2016",0,0,0.89,,30
"August 23, 2016",0,0.89,0.9,,20
"August 22, 2016",0.89,0.9,0.9,,583
"August 21, 2016",0.01,0.01,0.01,,2
"August 20, 2016",0,0,0,,2
"August 19, 2016",0,0,0,,13
"August 18, 2016",0,0,0,,17
"August 17, 2016",0,0,0,,41
"August 16, 2016",0,0,0.18,<,10
"August 15, 2016",0,0.18,0.52,<,10
"August 14, 2016",0.18,0.52,0.53,,199
"August 13, 2016",0.34,0.35,0.35,,20
"August 12, 2016",0.01,0.01,0.24,,12
"August 11, 2016",0,0.23,0.23,,20
"August 10, 2016",0.23,0.23,0.23,<,10
"August 9, 2016",0,0,0,,10
"August 8, 2016",0,0,0.02,<,10
"August 7, 2016",0,0.02,0.02,<,10
"August 6, 2016",0.02,0.02,0.02,,20
"August 5, 2016",0,0,0,,2
"August 4, 2016",0,0,0.04,,17
"August 3, 2016",0,0.04,0.04,,8
"August 2, 2016",0.04,0.04,0.19,,10
"August 1, 2016",0,0.15,0.15,,10
"July 31, 2016",0.15,0.15,0.21,<,10
"July 30, 2016",0,0.06,0.06,,10
"July 29, 2016",0.06,0.06,0.06,,2
"July 28, 2016",0,0,0,,15
"July 27, 2016",0,0,0,,10
"July 26, 2016",0,0,0,<,10
"July 25, 2016",0,0,0,,52
"July 24, 2016",0,0,0,,10
"July 23, 2016",0,0,0,,109
"July 22, 2016",0,0,0,,15
"July 21, 2016",0,0,0,,40
"July 20, 2016",0,0,0.01,<,10
"July 19, 2016",0,0.01,0.01,,10
"July 18, 2016",0.01,0.01,0.01,,10
"July 17, 2016",0,0,0,<,10
"July 16, 2016",0,0,0,,52
"July 15, 2016",0,0,0,<,2
"July 14, 2016",0,0,0,,2
"July 13, 2016",0,0,0,<,10
"July 12, 2016",0,0,0.09,<,10
"July 11, 2016",0,0.09,0.2,<,10
"July 10, 2016",0.09,0.2,0.22,,41
"July 9, 2016",0.11,0.13,0.13,,10
"July 8, 2016",0.02,0.02,0.02,,4
"July 7, 2016",0,0,0.23,,4
"July 6, 2016",0,0.23,0.23,<,2
"July 5, 2016",0.23,0.23,0.23,,19
"July 4, 2016",0,0,0,<,10
"July 3, 2016",0,0,0.2,,31
"July 2, 2016",0,0.2,0.2,<,10
"July 1, 2016",0.2,0.2,0.23,<,10
"June 30, 2016",0,0.03,0.11,,27
"June 29, 2016",0.03,0.11,0.11,<,10
"June 28, 2016",0.08,0.08,0.08,<,10
"June 27, 2016",0,0,0,<,10
"June 26, 2016",0,0,0,<,10
"June 25, 2016",0,0,0,<,10
"June 24, 2016",0,0,0,,86
"June 23, 2016",0,0,0.02,,8
"June 22, 2016",0,0.02,0.02,,4
"June 21, 2016",0.02,0.02,0.02,<,10
"June 20, 2016",0,0,0,<,10
"June 19, 2016",0,0,0.12,<,10
"June 18, 2016",0,0.12,0.12,,84
"June 17, 2016",0.12,0.12,0.12,,2
"June 16, 2016",0,0,0,,2
"June 15, 2016",0,0,0,<,10
"June 14, 2016",0,0,0,<,10
"June 13, 2016",0,0,0.02,,10
"June 12, 2016",0,0.02,0.02,,8
"June 11, 2016",0.02,0.02,0.02,<,2
"June 10, 2016",0,0,0,,18
"June 9, 2016",0,0,0.15,,4
"June 2, 2016",0,0,0,,22
"May 26, 2016",0,0,0.26,<,2
"September 6, 2015",0,0,0,,10
"September 5, 2015",0,0,0.01,,20
"September 4, 2015",0,0.01,0.01,,8
"September 3, 2015",0.01,0.01,0.01,,49
"September 2, 2015",0,0,0,,13
"September 1, 2015",0,0,0,,10
"August 31, 2015",0,0,0,<,2
"August 30, 2015",0,0,0,,10
"August 29, 2015",0,0,0,,30
"August 28, 2015",0,0,0,,12
"August 27, 2015",0,0,0,,32
"August 26, 2015",0,0,0,,30
"August 25, 2015",0,0,0.02,,10
"August 24, 2015",0,0.02,0.02,,20
"August 23, 2015",0.02,0.02,0.65,,10
"August 22, 2015",0,0.63,0.63,,110
"August 21, 2015",0.63,0.63,0.63,,13
"August 20, 2015",0,0,0.14,,4
"August 19, 2015",0,0.14,0.14,,41
"August 18, 2015",0.14,0.14,0.14,,62
"August 17, 2015",0,0,0.08,,231
"August 16, 2015",0,0.08,0.08,,98
"August 15, 2015",0.08,0.08,0.08,<,10
"August 14, 2015",0,0,0,<,2
"August 13, 2015",0,0,0.83,,6
"August 12, 2015",0,0.83,0.83,,2760
"August 11, 2015",0.83,0.83,0.83,,31
"August 10, 2015",0,0,0,,20
"August 9, 2015",0,0,0,,10
"August 8, 2015",0,0,0,,10
"August 7, 2015",0,0,0,,40
"August 6, 2015",0,0,0.49,,22
"August 5, 2015",0,0.49,0.49,,845
"August 4, 2015",0.49,0.49,0.49,,933
"August 2, 2015",0,0,0,,5
"August 1, 2015",0,0,0.02,,4
"July 31, 2015",0,0.02,0.02,,7
"July 30, 2015",0.02,0.02,0.02,>,2600
"July 29, 2015",0,0,0.06,,109
"July 28, 2015",0,0.06,0.06,<,10
"July 27, 2015",0.06,0.06,0.06,,10
"July 26, 2015",0,0,0.01,<,10
"July 25, 2015",0,0.01,0.01,<,10
"July 24, 2015",0.01,0.01,0.01,,22
"July 23, 2015",0,0,0,,8
"July 22, 2015",0,0,0,<,10
"July 21, 2015",0,0,0,,30
"July 20, 2015",0,0,0.14,,20
"July 19, 2015",0,0.14,0.14,,31
"July 18, 2015",0.14,0.14,0.14,<,10
"July 16, 2015",0,0,0.03,,13
"July 15, 2015",0,0.03,0.03,,31
"July 14, 2015",0.03,0.03,0.03,,20
"July 13, 2015",0,0,0,,41
"July 12, 2015",0,0,1.12,,20
"July 11, 2015",0,1.12,1.27,<,10
"July 10, 2015",1.12,1.27,1.27,,48
"July 9, 2015",0.15,0.15,0.17,,55
"July 8, 2015",0,0.02,0.02,,185
"July 7, 2015",0.02,0.02,0.02,<,10
"July 6, 2015",0,0,0,<,10
"July 5, 2015",0,0,0,<,2
"July 3, 2015",0,0,0.54,,4
"July 2, 2015",0,0.54,0.54,,415
"July 1, 2015",0.54,0.54,0.54,,10
"June 30, 2015",0,0,1.43,,216
"June 29, 2015",0,1.43,1.63,,327
"June 28, 2015",1.43,1.63,1.63,,74
"June 27, 2015",0.2,0.2,0.2,,20
"June 26, 2015",0,0,0,,4
"June 25, 2015",0,0,0.01,,2
"June 24, 2015",0,0.01,0.01,,41
"June 23, 2015",0.01,0.01,1.73,,20
"June 22, 2015",0,1.72,1.76,,262
"June 21, 2015",1.72,1.76,1.76,,20
"June 20, 2015",0.04,0.04,0.04,,10
"June 19, 2015",0,0,0,,25
"June 18, 2015",0,0,0,,3
"June 17, 2015",0,0,0.4,,5
"June 16, 2015",0,0.4,0.4,,31
"June 15, 2015",0.4,0.4,0.4,,63
"June 14, 2015",0,0,0,,20
"June 13, 2015",0,0,0,,10
"June 12, 2015",0,0,0,,15
"June 11, 2015",0,0,0,,7
"June 4, 2015",0,0,0.74,,38
"May 28, 2015",0,0,0,,4
"May 21, 2015",0,0,0.27,,18
"August 31, 2014",0.54,0.54,0.54,,20
"August 30, 2014",0,0,0,<,10
"August 29, 2014",0,0,0.02,,2
"August 28, 2014",0,0.02,0.02,<,2
"August 27, 2014",0.02,0.02,0.02,,4
"August 26, 2014",0,0,0,<,2
"August 25, 2014",0,0,0,,10
"August 24, 2014",0,0,0.08,<,10
"August 23, 2014",0,0.08,0.08,<,10
"August 22, 2014",0.08,0.08,0.08,,6
"August 21, 2014",0,0,0,,4
"August 20, 2014",0,0,0,,20
"August 19, 2014",0,0,0,,20
"August 18, 2014",0,0,0,,20
"August 17, 2014",0,0,0,<,10
"August 16, 2014",0,0,0,,31
"August 15, 2014",0,0,1.06,,16
"August 14, 2014",0,1.06,1.06,,106
"August 13, 2014",1.06,1.06,1.06,,76
"August 12, 2014",0,0,0,,17
"August 11, 2014",0,0,0,,27
"August 10, 2014",0,0,0,,31
"August 9, 2014",0,0,0.01,,10
"August 8, 2014",0,0.01,0.02,,23
"August 7, 2014",0.01,0.02,0.02,,4
"August 6, 2014",0.01,0.01,0.01,,10
"August 5, 2014",0,0,0,,10
"August 4, 2014",0,0,0.03,,119
"August 3, 2014",0,0.03,0.03,<,10
"August 2, 2014",0.03,0.03,0.03,,41
"August 1, 2014",0,0,0,,5
"July 31, 2014",0,0,0,,8
"July 30, 2014",0,0,0.11,,2
"July 29, 2014",0,0.11,0.46,<,2
"July 28, 2014",0.11,0.46,0.46,,12
"July 27, 2014",0.35,0.35,0.35,<,10
"July 26, 2014",0,0,0,,10
"July 25, 2014",0,0,0,,2
"July 24, 2014",0,0,0,,10
"July 23, 2014",0,0,0,,10
"July 22, 2014",0,0,0,<,10
"July 21, 2014",0,0,0,,10
"July 20, 2014",0,0,0,,10
"July 19, 2014",0,0,0,<,10
"July 18, 2014",0,0,0.85,,8
"July 17, 2014",0,0.85,0.85,,670
"July 16, 2014",0.85,0.85,1.52,,74
"July 15, 2014",0,0.67,0.67,,60
"July 14, 2014",0.67,0.67,0.67,,2
"July 13, 2014",0,0,0,,8
"July 12, 2014",0,0,0,,31
"July 11, 2014",0,0,0,,37
"July 10, 2014",0,0,0,,5
"July 9, 2014",0,0,0.08,<,10
"July 8, 2014",0,0.08,0.08,<,10
"July 7, 2014",0.08,0.08,0.43,,10
"July 6, 2014",0,0.35,2.23,,41
"July 5, 2014",0.35,2.23,2.51,,1220
"July 2, 2014",0,0,0,,4
"July 1, 2014",0,0,0,,108
"June 30, 2014",0,0,0,<,2
"June 29, 2014",0,0,0,<,2
"June 28, 2014",0,0,0.28,<,2
"June 27, 2014",0,0.28,0.28,,2
"June 26, 2014",0.28,0.28,0.28,,13
"June 25, 2014",0,0,0,<,10
"June 24, 2014",0,0,0,<,10
"June 23, 2014",0,0,0,,10
"June 22, 2014",0,0,0,,10
"June 21, 2014",0,0,0,,10
"June 20, 2014",0,0,0,,22
"June 19, 2014",0,0,0.02,,32
"June 12, 2014",0,0,0.85,,56
"June 5, 2014",0.78,0.92,0.92,,67
"August 29, 2013",0,0,0.01,,8
"August 22, 2013",0,0,0,,2
"August 15, 2013",0,0,0,,12
"August 8, 2013",0.07,0.07,0.07,,4
"August 1, 2013",0,0,0,,4
"July 25, 2013",0.27,0.27,2.03,,78
"July 18, 2013",0,0,0.01,,6
"July 12, 2013",0,0.17,0.18,<,2
"July 11, 2013",0.17,0.18,0.18,,346
"July 2, 2013",0,0.03,0.14,,8
"June 27, 2013",0.03,0.07,0.07,,70
"June 20, 2013",0,0,0.63,,83
"June 14, 2013",1.02,1.74,1.81,,492
"June 13, 2013",0.72,0.79,2.17,,133
"June 6, 2013",0.02,0.02,0.02,<,2
"May 31, 2013",0,0,0.84,,2
"May 30, 2013",0,0.84,0.84,,254
"May 23, 2013",0.05,0.1,0.11,,20
"August 30, 2012",0,0,0.15,<,2
"August 24, 2012",0,0,0,<,2
"August 23, 2012",0,0,0,,132
"August 16, 2012",0,0.83,0.83,,2
"August 9, 2012",0,0,0,,15
"August 2, 2012",0,0.8,1.28,,98
"July 26, 2012",0,0,0.55,,12
"July 20, 2012",0,0.06,1.8,,2
"July 19, 2012",0.06,1.8,1.8,,116
"July 12, 2012",0,0,0,,8
"July 5, 2012",0,0.14,0.14,<,2
"June 29, 2012",0.05,0.05,0.05,<,2
"June 28, 2012",0,0,0.06,,53
"June 21, 2012",0,0,0,,35
"June 14, 2012",0,0.7,0.71,,12
"June 7, 2012",0.04,0.04,0.17,,28
"May 31, 2012",0,0,0.17,,2
"May 24, 2012",0,0,0.58,<,2
"September 1, 2011",0,0,0,,25
"August 25, 2011",0.06,0.06,0.06,,8
"August 18, 2011",0,0,0.01,,8
"August 11, 2011",0,0.73,1.94,,60
"August 4, 2011",0,0,0.6,,26
"July 28, 2011",0,0,0.01,,21
"July 21, 2011",0,0,0,,2
"July 14, 2011",0.72,1.17,1.17,,41
"July 7, 2011",0,0,0,,2
"June 30, 2011",0,0.18,0.18,,6
"June 25, 2011",0.27,0.28,0.45,,21
"June 23, 2011",0.17,1.99,1.99,,110
"June 16, 2011",0,0,0.04,,6
"June 9, 2011",0.51,0.51,0.51,,45
"June 2, 2011",0,0.56,0.56,,68
"May 26, 2011",0,0,0.17,<,2
"September 2, 2010",0,0,0,,27
"August 26, 2010",0,2.76,3.54,,6
"August 19, 2010",0,0,0,,6
"August 12, 2010",0,0,0.07,,4
"August 5, 2010",0.99,0.99,0.99,,20
"July 29, 2010",0.04,0.04,0.04,,89
"July 22, 2010",0,0.05,0.05,<,2
"July 15, 2010",0,0.11,0.15,,8
"July 14, 2010",0.11,0.15,0.4,,27
"July 8, 2010",0,0,0,,2
"July 1, 2010",0,0,0,,2
"June 24, 2010",0.05,0.11,0.11,,4
"June 19, 2010",0,0,0,,7
"June 18, 2010",0,0,0.02,,162
"June 17, 2010",0,0.02,0.02,,135
"June 10, 2010",0.1,0.14,0.14,,10
"June 3, 2010",0.7,0.7,1.13,,22
"May 27, 2010",0.05,0.11,0.11,,6
"September 3, 2009",0,0,0,,10
"August 27, 2009",0,0,0,,20
"August 20, 2009",0.28,0.28,0.28,,22
"August 13, 2009",0.09,0.09,0.14,,17
"August 6, 2009",0,0,0,<,2
"July 30, 2009",0.51,0.51,0.51,,4
"July 23, 2009",0.43,0.43,0.95,,23
"July 16, 2009",0,0,0,,10
"July 9, 2009",0,0.02,0.71,,32
"July 3, 2009",0,0.85,1.46,,95
"July 2, 2009",0.85,1.46,1.53,,239
"June 25, 2009",0.05,0.19,0.21,,22
"June 18, 2009",0.43,0.43,0.43,<,2
"June 11, 2009",0.2,0.2,0.3,<,2
"June 4, 2009",0,0,0,<,2
"May 29, 2009",0.13,0.13,0.29,,71
"May 21, 2009",0,0,0,,6
"August 28, 2008",0,0,0,,4
"August 21, 2008",0,0,0.01,<,2
"August 14, 2008",0.09,0.09,0.19,,2
"August 7, 2008",0.14,0.42,0.42,,32
"July 31, 2008",0.04,0.04,0.04,,38
"July 28, 2008",0,0.19,0.19,,6
"July 25, 2008",0,2.16,2.82,,5400
"July 24, 2008",2.16,2.82,3.07,,784
"July 17, 2008",0,0,0,,2
"July 10, 2008",0.01,0.05,0.05,<,2
"July 3, 2008",0.12,0.78,0.95,,30
"June 26, 2008",0,0,0.78,,6
"June 19, 2008",0,0,0,,2
"June 12, 2008",0,0,0,<,2
"June 4, 2008",0.56,0.56,0.56,,35
"May 28, 2008",0,0.99,0.99,<,2
"May 22, 2008",0.33,0.33,0.33,<,2
"August 30, 2007",0,0,0,,41
"August 23, 2007",0,0,0,,15
"August 16, 2007",0,0,0,,52
"August 9, 2007",0,0.28,0.28,,4
"August 2, 2007",0,0,0,,8
"July 26, 2007",0,0,0,,2
"July 19, 2007",0.11,0.28,0.28,,2
"July 12, 2007",0.05,0.05,0.05,,22
"July 5, 2007",0.31,0.36,0.36,,67
"June 28, 2007",0.02,0.02,0.02,,6
"June 21, 2007",0.09,0.25,0.25,<,2
"June 14, 2007",0,0,0.07,,43
"June 7, 2007",0,0,0,,16
"May 31, 2007",0,0,0,,20
"May 24, 2007",0,0,0,,5
"August 31, 2006",0,0,0.14,<,2
"August 24, 2006",0.01,0.01,0.01,,6
"August 17, 2006",0,0,0.53,,4
"August 10, 2006",0,0,0,,30
"August 2, 2006",0,0.02,0.02,,2
"July 31, 2006",0,0,0,,8
"July 29, 2006",0,0.29,0.29,,49
"July 28, 2006",0.29,0.29,0.29,,6
"July 27, 2006",0,0,0,,22
"July 21, 2006",1.29,1.29,1.48,,10
"July 20, 2006",0,0.19,0.41,,8
"July 18, 2006",0.22,0.22,0.22,,22
"July 15, 2006",0,0,0.17,,81
"July 14, 2006",0,0.17,1.19,,750
"July 13, 2006",0.17,1.19,1.21,,156
"July 6, 2006",0.15,0.15,0.15,,16
"June 29, 2006",0,0.05,0.05,,18
"June 22, 2006",0,0,0.37,,32
"June 15, 2006",0.1,0.1,0.1,,20
"June 12, 2006",0,0,0.43,,20
"June 1, 2006",0.12,0.12,0.12,,43
"May 25, 2006",0,0,0,,18
"September 1, 2005",0.19,0.22,0.55,,27
"August 25, 2005",0,0,0,,25
"August 18, 2005",0,0,0,,24
"August 11, 2005",0.23,0.23,0.25,,49
"August 4, 2005",0,0,0.01,,4
"July 29, 2005",0,0,0,<,2
"July 28, 2005",0,0,0,,2
"July 21, 2005",0,0,0,,48
"July 14, 2005",0,0,0,,2
"July 9, 2005",0.2,1.15,1.15,,114
"July 8, 2005",0.95,0.95,2.99,,106
"July 7, 2005",0,2.04,2.04,,390
"June 30, 2005",0,0,0,<,2
"June 23, 2005",0,0.03,0.03,,29
"June 16, 2005",0.13,0.19,0.19,,22
"September 3, 2004",0,0,0,,2
"September 2, 2004",0,0,0.17,,124
"August 26, 2004",0,0,0,,20
"August 19, 2004",0,0,0.03,,18
"August 12, 2004",0.55,0.55,0.55,,4
"August 5, 2004",0.34,0.34,0.34,,30
"July 29, 2004",0,0.21,0.27,,32
"July 22, 2004",0,0,0,,2
"July 15, 2004",0,0.44,0.61,,14
"July 8, 2004",0.06,0.06,0.06,,18
"July 1, 2004",0.11,0.11,0.15,,25
"June 24, 2004",0,0,0,,27
"June 17, 2004",0.01,0.01,0.01,,4
"August 28, 2003",0,0,0,,6
"August 21, 2003",0,0,0,,31
"August 15, 2003",0,0,0.05,,48
"August 14, 2003",0,0.05,0.09,,136
"August 7, 2003",0.35,0.35,0.36,,8
"August 2, 2003",0.05,0.9,0.9,,22
"August 1, 2003",0.85,0.85,0.85,,270
"July 31, 2003",0,0,0,,170
"July 26, 2003",0,0,0.23,,10
"July 25, 2003",0,0.23,0.86,,36
"July 24, 2003",0.23,0.86,1.18,,48
"July 21, 2003",0,0,0.43,,26
"July 18, 2003",0.17,0.17,0.19,,74
"July 17, 2003",0,0.02,0.02,,230
"July 10, 2003",0,0.1,0.1,,58
"July 1, 2003",0,0,0,,95
"June 26, 2003",0,0,0,,16
"June 24, 2003",0,0.03,1.79,,830
"June 20, 2003",0,0,0.16,,490
"June 19, 2003",0,0.16,0.16,,140
"August 31, 2002",0,0.05,0.89,,10
"August 30, 2002",0.05,0.89,0.89,,18
"August 29, 2002",0.84,0.84,0.84,,28
"August 23, 2002",0.02,0.49,0.49,,14
"August 15, 2002",0,0,0,,4
"August 8, 2002",0,0,0,,2
"August 2, 2002",0.11,0.11,0.11,,4
"August 1, 2002",0,0,0,,4
"July 30, 2002",0,0,0.02,,46
"July 25, 2002",0,0,0.46,,72
"July 19, 2002",0.2,0.2,0.2,,14
"July 18, 2002",0,0,0,,182
"July 12, 2002",0,0,0.01,,62
"July 11, 2002",0,0.01,0.62,,190
"July 2, 2002",0,0,0,<,2
"June 28, 2002",0.01,1.33,1.33,,40
"June 27, 2002",1.32,1.32,1.32,,410
"June 20, 2002",0,0.02,0.02,,14
"August 30, 2001",0,0,0,,4
"August 25, 2001",0,0,0,,12
"August 24, 2001",0,0,0,,4
"August 23, 2001",0,0,0,,170
"August 17, 2001",0.17,0.17,0.17,,52
"August 16, 2001",0,0,0,,540
"August 9, 2001",0,0,0,,6
"August 2, 2001",0,0,0,,12
"July 26, 2001",0.21,0.21,0.21,,2
"July 19, 2001",0,0,0.3,,44
"July 12, 2001",0.02,0.03,0.24,,4
"July 5, 2001",0.62,0.62,0.62,<,2
"June 28, 2001",0,0,0,,44
"June 21, 2001",0,0.32,0.32,,10
