File ID,Timestamp,Semi-major Axis (km),Eccentricity,Inclination (deg),RAAN (deg),Argument of Perigee (deg),True Anomaly (deg),Latitude (deg),Longitude (deg),Altitude (km)
wu153,2015-05-14 00:00:00,6801.190784173474,0.0037570932448904,89.26178240430589,219.0191127739416,200.28143941450827,203.98185768199983,45.46283489340831,-140.2340709816136,457.02137586637593
wu154,2015-05-17 00:00:00,6777.511541311184,0.0062719295122585,87.41163994073636,213.5911076772263,260.1802939911338,182.3271260330116,83.07781243199527,-124.68086112831838,462.8900573971691
wu155,2015-05-20 00:00:00,6789.412415506335,0.0050313577127962,88.35476107700006,207.4086942131116,315.7442501043328,165.53228881975363,57.82350646369288,24.80653380457437,459.7830085371006
wu156,2015-05-23 00:00:00,6818.928705676436,0.0023726511406105,90.6644430763264,203.83604524361667,26.92570235513685,133.3658226694873,18.791923171073748,24.06031240347232,454.2946430439008
wu157,2015-05-26 00:00:00,6819.018377415664,0.0028171323300822,90.6796799226882,202.16115341869624,41.48549766054187,158.01073610687024,-20.6352474838873,21.90721687939741,461.45137962972086
wu158,2015-05-29 00:00:00,6789.219745184595,0.0074290186644192,88.35346615444871,198.60168340874068,60.64343083539067,178.19433367543965,-59.97171305878305,21.43654003965161,477.5197739654835
wu159,2015-06-01 00:00:00,6777.397313061458,0.009153364441089,87.43220351222304,192.3496025800516,97.27477850457052,181.20507003539032,-80.22342848610782,177.35261162815053,482.0214567997558
wu160,2015-06-04 00:00:00,6802.907545745501,0.0051033979662019,89.43990627189675,186.99149150677528,130.9783571120078,187.31099863472969,-40.86440689916908,-173.49110117346768,468.23539811595344
wu161,2015-06-07 00:00:00,6824.122999507214,0.0018195332006938,91.08975545002494,184.7025305956604,130.4153090861253,227.89496298147287,-0.6695693562928837,-175.28483295965069,454.135634155062
wu162,2015-06-10 00:00:00,6805.099126918853,0.0032940367838604,89.62434309168053,182.59482085347,192.6851481365068,206.0296251849449,39.915311148537086,-177.09188116289403,455.6774655262605
wu163,2015-06-13 00:00:00,6777.551349191102,0.0063525631656262,87.47197194161893,177.38912082140968,256.810754071049,182.81530274612115,80.37647814512984,-167.607045549872,463.1629849354727
wu164,2015-06-16 00:00:00,6788.584645922174,0.0051720475739743,88.34056273943725,171.0367981433334,313.8023592890876,167.18699979665652,58.10898749834427,-11.61709491063261,460.19934829936176
wu165,2015-06-19 00:00:00,6819.417020319887,0.0021614955928614,90.75462891925253,167.57297462246518,27.131391088259548,135.4143863135824,16.525868503692877,-12.20487672035415,453.6650860919859
wu166,2015-06-22 00:00:00,6815.515875495947,0.0030692276379742,90.46226428256382,166.0066295617573,39.44708052509461,164.85081595887837,-25.45853349516913,-14.211531858412055,461.5886383887455
wu167,2015-06-25 00:00:00,6783.44467574144,0.0079971596739497,87.95686541439787,161.94050549381404,67.40465821713492,178.85269282579543,-67.31760489399744,-13.190717303320572,477.74701879919513
wu168,2015-06-28 00:00:00,6780.436046049681,0.0084511102549845,87.73172258894921,155.37943497756052,107.91650595893351,180.6962167361125,-70.35597294852313,149.04486890436587,478.5347250770554
wu169,2015-07-01 00:00:00,6812.230724444387,0.0035628863779799,90.21919550570584,150.883277755244,139.77844659295891,191.26814490447137,-28.015541719955863,150.99844254870806,462.4906607596912
wu170,2015-07-04 00:00:00,6820.769727882257,0.0020540955006816,90.88028404623584,149.2882357895137,147.12885560721077,226.5511299083292,14.85559392947282,149.056517131619,453.4534372414984
wu171,2015-07-07 00:00:00,6789.815861705962,0.0050058675593204,88.47938062475224,146.1019906464162,222.47026459722488,194.12377842190136,57.81267204011725,148.50617589466032,459.75477584013527
wu172,2015-07-10 00:00:00,6776.807279570215,0.0063697796343884,87.46062724057006,139.70513722872417,282.504998691795,177.45774224070834,78.73305337421232,-53.08284604148034,462.3955401164284
wu173,2015-07-13 00:00:00,6806.111034068634,0.0030968961542056,89.76391567780247,134.51174666426624,351.42973522699685,152.10169145369713,35.54874534924356,-45.65687606294091,453.9675108341053
wu174,2015-07-16 00:00:00,6822.273257177959,0.0019172780951914,91.0289352742805,132.7256929447918,48.19881475157118,139.0856364686904,-8.42310063859188,-47.42555428898553,454.62740364121646
wu175,2015-07-19 00:00:00,6793.900771380223,0.0063319407633285,88.82029733816984,130.04328703420774,55.92212423821737,175.22842032549002,-52.39254127020892,-48.43268158770646,472.0802368346834
wu176,2015-07-22 00:00:00,6775.555979286069,0.0092782706492571,87.3770114704072,123.82573409154746,95.80434068881624,179.40739382125966,-83.22475693249488,101.28112264479924,481.3776253930712
wu177,2015-07-25 00:00:00,6802.503008554813,0.0051821549973009,89.5056909488633,118.26561178111272,133.44861780006852,185.9189313467417,-39.72190019574838,117.85632704385512,468.0493222230701
wu178,2015-07-28 00:00:00,6822.7867958698025,0.0020350077332264,91.0725159411014,116.3143150562612,135.31890909772565,228.33745720138592,4.773498206266636,116.22539614549106,453.8116279270621
wu179,2015-07-31 00:00:00,6796.0432962063705,0.0042471169516422,89.00186113816832,113.88740492970982,207.15599187204467,201.03533721344624,49.44764043775158,115.04837485035144,456.9376456769565
wu180,2015-08-03 00:00:00,6775.051351639306,0.0063980889790427,87.35347576678701,107.78369834736549,273.5075949383472,179.5827322244327,85.0846790996096,-104.51963750576348,461.4960694566946
wu181,2015-08-06 00:00:00,6801.205679154044,0.003579506369636,89.4146627733131,102.08280076557614,343.66617563264145,154.48814897464013,40.93146831023168,-78.42282934344477,454.3627951351162
wu182,2015-08-09 00:00:00,6822.545784183872,0.0019982661408766,91.07337332121033,100.1078443071025,49.33233512243734,133.9301481832931,-4.377157345947714,-79.97372547586414,454.1623430021405
wu183,2015-08-12 00:00:00,6795.689320008077,0.0061578557874818,88.98835769480459,97.71216669548332,53.35417665849127,175.13355597997304,-49.73832297746245,-81.09900051711078,471.7246455937028
wu184,2015-08-15 00:00:00,6774.990316829443,0.009366085523168,87.35910968803945,91.5459550321537,93.58508126059604,180.35346418086985,-84.36297491019725,63.859267769814885,481.4757438820871
wu185,2015-08-18 00:00:00,6802.278393780646,0.0050640800524202,89.51297864172844,85.90471236191708,131.72267761831466,187.8365143322788,-39.52977021047664,85.5041889328739,466.794632828719
wu186,2015-08-21 00:00:00,6821.898730231949,0.0019357239789335,91.05034745812726,84.05990700718876,133.23070465107102,232.13285997774017,6.491551815439817,83.94126040839862,451.9233964540334
wu187,2015-08-24 00:00:00,6792.930464749476,0.004381630682834,88.79299900154061,81.48775514347977,214.51848430702435,196.9097993014103,52.67418090475637,83.06297494988581,456.5781980739338
wu188,2015-08-27 00:00:00,6775.380756741091,0.006415010779499,87.41213706794484,75.11627948029636,281.62775103366664,176.2301775250112,80.74633780670858,-120.89480783051044,461.49785381918207
wu189,2015-08-30 00:00:00,6805.928816025436,0.0032860886540215,89.81610131408601,69.80685435291635,354.3946036021845,150.0595985600161,34.624327669452995,-110.3202728075182,454.23426580000296
wu190,2015-09-02 00:00:00,6820.487200767774,0.0022505172093924,90.94970025055711,68.23840627555686,41.60748838118856,149.49280936599737,-12.260374961321595,-111.96642755708667,456.6699279381558
wu191,2015-09-05 00:00:00,6787.854149347824,0.0072564944395252,88.40753475276995,65.17798446316172,59.31092714518357,178.5030707033864,-59.0193418670203,-112.1823813985633,474.6651613690621
wu192,2015-09-08 00:00:00,6777.506272482738,0.008730880817915,87.58936906378744,58.51272341590335,103.38754385644832,181.4432538832233,-74.00408349827612,50.11632667109556,478.24337382351047
wu193,2015-09-11 00:00:00,6811.51402899182,0.0033792320284663,90.26518071292058,53.84274913623067,137.91258963389393,194.10688514816627,-27.038464254109098,53.976545281159744,459.9789582977947
wu194,2015-09-14 00:00:00,6816.62553072742,0.0021266350881607,90.6680351583425,52.52625556332704,155.31270849375554,224.1611610561069,20.680207681362344,52.27614333504452,451.3286165977893
wu195,2015-09-17 00:00:00,6781.2624810461575,0.0057492376472757,87.90714635732806,48.64121640145006,239.69024833176124,187.5106097356862,68.3172084495218,53.88506245147276,460.12417890144513
wu196,2015-09-20 00:00:00,6782.745129006515,0.0056581922664143,88.02805119052789,41.8218265508205,305.0101060963852,170.27723808175645,63.69839866112474,-142.15039175142024,459.7145763114318
wu197,2015-09-23 00:00:00,6817.9315790902265,0.0021231860032363,90.78232430063944,38.196488312436585,27.563291658688627,135.85609452543238,15.582843660100243,-141.5870735265475,451.8907688529826
wu198,2015-09-26 00:00:00,6808.545745361442,0.0038567404870642,90.06101465673116,36.850959602971166,41.24829682165168,170.44506491875254,-32.94313599090938,-143.1874771869352,462.6710291156927
wu199,2015-09-29 00:00:00,6775.326920733394,0.0089565204427931,87.45930596923876,31.76107650128032,80.60721041097075,179.58262950246618,-80.96868752101034,-132.1232200757719,478.7333404833432
wu200,2015-10-02 00:00:00,6792.799829065937,0.0062900215162641,88.83465209841422,25.25387774140297,126.11364044567864,182.8905802100067,-50.07340091642063,23.868191964803387,469.8271198119447
wu201,2015-10-05 00:00:00,6821.571277552982,0.0018686031378814,91.08765883764814,22.91785499436017,136.2288886675685,221.8234828646873,-0.8644054542044184,22.93412794997924,452.76425916179454
wu202,2015-10-08 00:00:00,6795.48381053009,0.0042031414540272,89.0568951407623,20.86294988263868,208.1800383726924,199.28348619516183,48.72192537264108,21.932252502917454,456.1497381936181
wu203,2015-10-11 00:00:00,6774.438690629083,0.0064679902192273,87.41301980501905,14.487191170740186,279.0964733995581,178.22724595674188,81.2551813079976,177.506585250956,461.0127686936781
wu204,2015-10-14 00:00:00,6807.371207337038,0.0028477845825468,89.9978468268904,9.217263238459472,358.8920930216074,148.41037695620673,31.76854128666704,-170.7849080652967,451.820546550557
wu205,2015-10-17 00:00:00,6817.133195198003,0.0024198359070747,90.7606044052588,7.943349181575237,43.103163633631205,154.31575794460062,-18.613334095229227,-172.3107973792393,456.1531508949157
wu206,2015-10-20 00:00:00,6780.1710105848415,0.0082008102237275,87.88775530892676,4.143452570474922,69.7688532255109,178.0159611271031,-68.88837640433592,-170.40579039229323,476.2304680102244
wu207,2015-10-23 00:00:00,6784.292749282081,0.0076539094928946,88.21232479819801,357.2095156444296,117.24944680556789,181.37436913722672,-60.39752528318837,-5.922381442502838,474.1771143498197
wu208,2015-10-26 00:00:00,6819.598708689223,0.0022003465381617,90.97835585524042,354.0891244226571,136.19745868053047,213.5590935247981,-9.210693712671144,-5.753437293459903,454.3399598815013
wu209,2015-10-29 00:00:00,6800.051949796041,0.0036404352298765,89.45761219259288,352.5548481158906,195.2318828621948,206.10931034764303,42.60730530751727,-6.948149586632985,453.67707311107216
wu210,2015-11-01 00:00:00,6773.223938266437,0.0063872423394123,87.36603970377477,346.4364834305064,274.0289237418878,179.39118635226464,84.81089483137357,136.19416586047308,459.5668372524949
wu211,2015-11-04 00:00:00,6805.537455043229,0.0029878367125249,89.90454659365486,340.87666400575495,358.7136619553424,147.05367337541009,33.3074681777505,160.813430699308,451.07089795570914
wu212,2015-11-07 00:00:00,6816.133333253802,0.0026099649579037,90.73009443767138,339.68471474818,44.06225630051145,154.1864997759309,-19.447201099592267,159.42897736504864,456.502006184184
wu213,2015-11-10 00:00:00,6777.829191437763,0.0086000552740682,87.7523964192586,335.684857940975,72.35690505545145,178.5969206272891,-72.00693694668,162.58631647438358,477.320081779439
wu214,2015-11-13 00:00:00,6787.687341788116,0.0070623625206304,88.52872015343331,328.74340975115985,120.87508835382974,183.20385402756736,-54.97845531616655,-33.34587229790378,471.6631826944165
wu215,2015-11-16 00:00:00,6820.343148377995,0.0019743095809458,91.08388803658583,326.2716731777146,130.75535696976493,226.66008159004164,-1.504846877139328,-33.70007655313265,451.26049825042486
wu216,2015-11-19 00:00:00,6791.181473613084,0.0043422382932264,88.81215375664455,324.21779756563336,213.0858506886684,198.15037447193524,52.48368958285976,-34.24261011666042,454.29330169500224
wu217,2015-11-22 00:00:00,6775.83625691655,0.006042052436528,87.62093458623804,317.38296101000424,292.0656609728714,173.557480644226,73.22305050622109,129.507164434193,458.058479406232
wu218,2015-11-25 00:00:00,6814.675780423259,0.0023302098047739,90.65468386447571,313.1114005723463,26.498322153093493,133.63271161758558,18.88789439040223,133.33352134460438,449.9207189024687
wu219,2015-11-28 00:00:00,6804.494899567741,0.0043711595155188,89.87914855389907,312.0156670899122,43.91054669665204,170.79811013254044,-35.96505373962239,132.1037601201207,463.1422475672392
wu220,2015-12-01 00:00:00,6772.248559971807,0.009324982055453,87.34796779578707,306.2482463005089,89.14207602895806,180.3543028478661,-87.30101912217361,-131.42790779567656,478.5905009299554
wu221,2015-12-04 00:00:00,6803.815201140357,0.0043457252216975,89.83146092523718,300.3986618478028,134.7562453209599,189.7680068509701,-34.556543278626,-59.71762907532863,461.5593049782682
wu222,2015-12-07 00:00:00,6814.309455206725,0.002202435288925,90.65655105104848,299.31463556834603,153.94232670560183,225.82856744678145,20.979236502465,-60.93505308592258,449.1297518624189
wu223,2015-12-10 00:00:00,6775.042788743498,0.0061531500457302,87.58291459796503,294.98769924474755,250.75484775618008,184.653793280766,76.3694850320637,-55.04514563168184,458.5804142230339
wu224,2015-12-13 00:00:00,6792.657943542222,0.0042997295957132,88.9801733769706,288.17867874299736,330.5818443138196,160.87035045656103,47.62722356657427,107.06606552910232,453.9153355837026
wu225,2015-12-16 00:00:00,6818.860604852838,0.0020428994465795,91.0214950042532,286.47184478837966,43.35776617630397,144.1727398024369,-8.67099740971942,106.31720433390596,452.64450961939895
wu226,2015-12-19 00:00:00,6781.078029146472,0.0078412202880472,88.07606236921326,283.42627225872644,65.05725009479457,178.71835704324545,-64.92867994059434,107.52102929946588,473.6413040688578
wu227,2015-12-22 00:00:00,6783.869437947269,0.007354825773742,88.30451183327523,276.25746801278706,118.24087348266748,182.1843385947826,-58.608797200950136,-86.5079097675882,471.1015400505783
wu228,2015-12-25 00:00:00,6819.304151147004,0.0018740555362864,91.07464339992003,273.67542012576564,134.6620853008419,222.6884010284319,-1.5700047079302697,-86.29535586970006,450.3993024383085
wu229,2015-12-28 00:00:00,6787.287830087226,0.0048048123342527,88.59007204333527,271.5624244647962,220.14204512464707,194.52741082337403,55.90044735839989,-86.36525805140602,455.1811434919788
wu230,2015-12-31 00:00:00,6778.330360353859,0.00578506950981,87.88698214813489,264.4373572884163,300.4878559124992,171.95535505195508,66.50951519023232,79.59484735294046,457.0883539842563
wu231,2016-01-03 00:00:00,6817.684975088866,0.0019308902055539,90.97430147246784,261.08360663801886,39.25967479407414,130.98966206115594,8.713441340279143,81.23178376630352,448.84383520217614
wu232,2016-01-06 00:00:00,6792.604739033935,0.0059564400896713,89.01249679079206,259.5247940240652,52.5877861773071,175.53247990829414,-49.37312192495994,80.6703904126972,467.1392578612203
wu233,2016-01-09 00:00:00,6775.010793935931,0.008717150195263,87.63669278632818,252.6083349472714,105.7899877661324,180.4531565232284,-72.61975855069817,-114.92530404455653,475.3837260595933
wu234,2016-01-12 00:00:00,6815.621621911409,0.0024554815297306,90.8197235648448,248.60430668134023,139.02875058931204,205.4714891482688,-14.496962198028788,-111.18541369301737,453.777263862824
wu235,2016-01-15 00:00:00,6796.452276650132,0.0038366539479182,89.33274313924223,247.3857980704257,199.5819040402262,203.5452642845553,44.392821034922,-111.96367644683792,452.4286001775451
wu236,2016-01-18 00:00:00,6773.248862996851,0.0062227284674836,87.51249850098274,240.7038368351456,285.9796071771209,176.25834349060025,76.52777876969878,50.316409615703016,457.4399078428624
wu237,2016-01-21 00:00:00,6813.890941744114,0.0021674754203292,90.70215030382847,236.30181759374915,29.249617977776627,132.19848648497708,17.563580559440883,56.52223887609709,447.7985456060711
wu238,2016-01-24 00:00:00,6798.378114194153,0.0050425277859714,89.49463894092138,235.23597379693769,48.50805407172805,172.25826568779,-42.02876696918109,55.68982340133191,463.8370413706964
wu239,2016-01-27 00:00:00,6772.477398775625,0.0091464038130012,87.467877148118,228.6773356831574,100.11428145716226,180.18554466045967,-78.41252366372338,-143.70569294000867,476.79456620008034
wu240,2016-01-30 00:00:00,6813.060271143973,0.002846775591484,90.65170192596922,224.0862117092561,138.0520277513903,201.90627100030588,-19.063218833648133,-135.6904568749379,455.0356362885088
wu241,2016-02-02 00:00:00,6798.731043850524,0.0035162357728871,89.54198410373586,223.08459525858004,192.24853027085285,207.6862738437588,41.201426150506535,-136.51575264354642,450.7698803177298
wu242,2016-02-05 00:00:00,6772.339650841204,0.006194261688417,87.4706307008624,216.53728991670536,284.1809378284295,176.24280966241886,78.28679687466786,24.3067468159227,456.6133999114549
wu243,2016-02-08 00:00:00,6813.440312716419,0.0022681216660283,90.69277075911438,212.0086036562932,30.108609320591164,130.98165799005926,17.92322538846724,32.230827691501325,447.6512281315923
wu244,2016-02-11 00:00:00,6797.09430252386,0.0052874644841607,89.42758119411198,210.9727146386116,48.99687325183488,172.88320232513362,-43.14220788562584,31.50708011956788,464.65793457498216
wu245,2016-02-14 00:00:00,6772.908372394803,0.0090397251242372,87.54144137163587,204.24060824024232,101.99399839718416,181.0407738461601,-75.75888437378497,-165.44316925897974,476.0449988372987
wu246,2016-02-17 00:00:00,6814.798757869129,0.002450905856514,90.8245074760303,200.05503314673103,134.50257679810088,209.9969086745245,-14.497314416021444,-159.7334509859597,452.28612114417
wu247,2016-02-20 00:00:00,6792.782246150848,0.0039150726452266,89.11801165286441,198.8369548103019,204.65856384008023,201.84510367373989,47.7656023993836,-160.1960025859621,450.8079081245493
wu248,2016-02-23 00:00:00,6775.359982257005,0.0058407690921298,87.74979115893203,191.77763851443456,297.43756467639804,171.62448804084843,69.84420537922969,5.667075156563575,455.3106860592347
wu249,2016-02-26 00:00:00,6817.02625545491,0.0020730699400127,91.01063105216927,188.345123220196,42.70529259668437,128.92131152569723,7.32789313704962,8.474097368642791,448.3038573103836
wu250,2016-02-29 00:00:00,6786.479198638246,0.0068856669786269,88.6334972368153,186.61773670468185,56.83885511537648,177.35681841769053,-55.42469416026057,8.590746660028065,469.52226503402926
wu251,2016-03-03 00:00:00,6779.849617263325,0.0077781036527136,88.12524590785503,179.27497436844305,114.27681609007912,182.76302221382213,-61.96702585019596,175.76994788990612,470.9669952610107
wu252,2016-03-06 00:00:00,6817.867515877497,0.00184104649719,91.08981536441608,176.75348991890752,129.84928722517597,230.24604774323265,1.192406046281363,176.73095255838166,447.5678997143898
wu253,2016-03-09 00:00:00,6779.222876348101,0.0053664128950869,88.08702847376414,174.18604788075987,234.06858167582536,189.5788405150151,64.80851223565575,178.2351814834146,454.3244079325805
wu254,2016-03-12 00:00:00,6787.6656818869005,0.0045904960132825,88.74808471773454,166.8511364575789,325.01791076971983,162.7137943596523,51.336580775140426,-14.705911713280624,452.44433336510974
wu255,2016-03-15 00:00:00,6815.569695549486,0.0022205700652633,90.935204926144,165.36039529329645,41.81102807901912,149.9855041136078,-12.96179953267742,-14.85324052269234,451.7397885793885
wu256,2016-03-18 00:00:00,6772.53683680164,0.0088073353083512,87.57084904234547,161.44569314587787,76.15908303626546,179.8291761912829,-76.92883557774293,-8.086887272828903,474.3329701371016
wu257,2016-03-21 00:00:00,6798.002428199374,0.0047900405651667,89.58069717777089,154.6807570600051,133.51044847056772,186.9992522791121,-38.57707111147776,154.34729833246192,460.3807331166174
wu258,2016-03-24 00:00:00,6808.627261033998,0.0024340713086552,90.40619225504604,153.91400476917184,166.3606697669679,218.86412470003148,26.45768927883782,153.71376845801583,447.39768585789017
wu259,2016-03-27 00:00:00,6769.522034484667,0.0065790126776423,87.35050586903868,148.4060089297102,270.6679606536019,179.6681399255234,87.00905281072092,-93.30660097881128,457.2548454218796
wu260,2016-03-30 00:00:00,6809.009116481902,0.0024292092387245,90.4450664828792,142.9761828073083,14.441842121891067,141.15139265318348,23.44663247744008,-36.8325934341175,447.2991951923613
wu261,2016-04-02 00:00:00,6796.7245590231605,0.0049707403679203,89.49469951413282,142.18789158455735,46.86493891924612,173.91701827421093,-42.04498344438888,-37.35805206014892,461.79688124672975
wu262,2016-04-05 00:00:00,6773.034745275792,0.0086485874265999,87.63763003131588,135.28741803715462,105.71129834979436,180.424719942206,-72.7248650781925,127.70776436825648,472.9495658336235
wu263,2016-04-08 00:00:00,6816.173627298906,0.0020302065282919,91.00578425263876,131.6993236196275,137.6863412104755,213.89666465380225,-7.372328880771381,131.8284655881607,449.7149042941825
wu264,2016-04-11 00:00:00,6783.031957979165,0.0050697955130092,88.43070858316585,129.8880375905362,223.5836065805443,193.7509800376408,58.54972949216744,132.44150912232232,453.6621027283706
wu265,2016-04-14 00:00:00,6783.622392570745,0.004856130237963,88.48133795656754,122.42759943269408,316.3300196526262,167.188221404215,55.530112104549126,-59.77375878775174,452.2391943308516
wu266,2016-04-17 00:00:00,6815.598469944567,0.0020063560966137,90.97837412732198,120.71587811756842,46.14070921866874,143.50714081054062,-10.801603286841972,-59.46939693319531,449.3441516463887
wu267,2016-04-20 00:00:00,6771.997927248903,0.0088053605979718,87.56948981784385,116.94089135720706,77.2089357403305,178.6028443260529,-76.75627235637619,-52.728679337604646,473.754012310532
wu268,2016-04-23 00:00:00,6798.698065036939,0.0047763460134386,89.67791228995348,110.18552529586476,135.425203442191,186.72230042347056,-36.9373565895703,109.9438484649358,460.41787828382655
wu269,2016-04-26 00:00:00,6805.697933308138,0.0028212653623043,90.2201984602504,109.52190390911258,172.18168095098508,216.41640507591447,29.843130506594235,109.39711644316606,448.0390418427084
wu270,2016-04-29 00:00:00,6769.413572946334,0.0064253127366631,87.37665100518306,103.54916523620376,276.5240007354708,178.94701120607397,82.97925848421791,-98.16097726120935,455.8455752496952
wu271,2016-05-02 00:00:00,6812.288827834214,0.0021357364557668,90.73630329062868,98.78093290073622,31.303954788034147,131.14326679428467,16.558744425253074,-81.00191576057979,445.6398462041449
wu272,2016-05-05 00:00:00,6789.022859113888,0.006187872427488,88.9269285480611,97.65790422290532,54.31604044776764,175.06827573933737,-50.6339128353749,-81.04041983887238,465.5467699542381
wu273,2016-05-08 00:00:00,6778.335087335956,0.0079318821139738,88.08744416227395,90.2571930153228,114.99039371305004,181.5468729962708,-62.46422014552928,86.60526042752613,470.69988706697615
wu274,2016-05-11 00:00:00,6816.195541259481,0.0020115235568762,91.06127187937795,87.95475986827319,134.7151121557575,229.11579581677967,4.950807089950145,87.86349236442962,446.9760941734565
wu275,2016-05-14 00:00:00,6773.422454191589,0.0059246842646085,87.7151833688148,84.77727030944469,244.1142826242076,187.4070865548918,72.56952232668247,92.03658972098384,454.431967045472
wu276,2016-05-17 00:00:00,6796.142874880426,0.0035275330868177,89.50231282155211,77.76557231422589,346.0755176359646,153.50709824115225,39.5012487297806,-102.64327837713006,448.2626287703896
wu277,2016-05-20 00:00:00,6806.116458008557,0.0035347836333214,90.28331653805353,77.09319917437038,42.24913460245431,165.27135658157644,-28.759006083733333,-103.0606008277724,456.2769341049604
wu278,2016-05-23 00:00:00,6769.089934463215,0.0092973688938163,87.37567719354806,71.14850847863086,95.05065222235352,180.4909012664207,-82.91933325090045,49.6245180439491,474.9313519403413
wu279,2016-05-26 00:00:00,6812.484904332714,0.0024873493216999,90.78638290020297,66.45049990987492,135.93870956944556,207.7466038537816,-15.315625812974329,66.6641427082261,450.6642680090396
wu280,2016-05-29 00:00:00,6786.34290005615,0.0044454661737567,88.74968324548605,65.21934199848933,215.358337763604,196.72735960549988,53.33042552652743,66.89042091858678,450.6405017402675
wu281,2016-06-01 00:00:00,6780.928937153185,0.005142989662173,88.32678299545368,57.71784043226511,314.5627343794632,166.37395012268655,58.09529500242744,-124.95690772924075,452.2117436020533
wu282,2016-06-04 00:00:00,6814.85345704247,0.0021978188813813,90.97718014374747,55.93071495765679,43.27307447444248,146.36887916500817,-10.795374625239257,-124.2542223904164,450.0782756095324
wu283,2016-06-07 00:00:00,6770.3751902637,0.0090246627340328,87.4978088867484,52.00711170064948,78.31007566811546,180.00168211439342,-79.17396579191553,-114.85983161412534,473.9622909501316
wu284,2016-06-10 00:00:00,6802.101495425192,0.0039793639551104,89.98781899117996,45.51044122648271,135.81625292826598,191.3800293824663,-31.87682472310712,45.502062873728285,456.322339943287
wu285,2016-06-13 00:00:00,6799.278294148469,0.0031130833178285,89.7708054521645,44.947447423772736,187.7965551846009,208.44682082320423,37.5074145370644,45.123277145474106,447.433023162582
wu286,2016-06-16 00:00:00,6771.753084958071,0.0061885987529328,87.61885744742418,38.1470202633395,292.1774711166737,173.5552692815955,73.11424054754572,-149.68150368136355,454.9160438512182
wu287,2016-06-19 00:00:00,6815.712276291022,0.0019268848554198,91.05667000008836,34.76002859242195,41.84449008091981,133.36820819069104,3.719906384094904,-145.171794892308,446.8503553692298
wu288,2016-06-22 00:00:00,6776.9448428778005,0.0079094756278764,88.03567183111917,32.47433814331861,65.57213606558568,179.03496469004875,-65.75203095464668,-143.18297914315457,470.1729693108807
wu289,2016-06-25 00:00:00,6791.399373381351,0.0056061219066719,89.16557502875429,25.10310480924008,129.3893956540285,184.800513962779,-44.8968503065587,24.275429787253675,461.7497970920559
wu290,2016-06-28 00:00:00,6808.098703089562,0.0023755491531579,90.469707217841,24.30855561879575,164.18201191065867,219.6640506670457,25.07366724664967,24.09077380479945,446.0140885604955
wu291,2016-07-01 00:00:00,6768.390921790534,0.0065676344784182,87.36519233132371,18.629428638135973,275.2741404668024,178.5933154533608,84.42163930236597,170.69491732840095,455.89745448047296
wu292,2016-07-04 00:00:00,6812.250825105711,0.0020735887135754,90.7965308119567,13.838233486272651,29.92427799304045,133.99696724611815,15.076798797682136,-165.94889624295115,445.54021431498415
wu293,2016-07-07 00:00:00,6784.683608321941,0.0066493338703408,88.65456751559975,12.57085549696864,56.71085637866367,177.09056249378554,-55.03337059969824,-165.51467618176994,465.9678978344882
wu294,2016-07-10 00:00:00,6782.894491458707,0.0069692513652979,88.50963429027136,5.004908596720948,121.7547877630965,182.09630805767043,-55.203683108650814,2.870720064253087,466.3462587793032
wu295,2016-07-13 00:00:00,6813.056907767284,0.0020810116524339,90.86518818045356,3.5657435587369006,146.96444744343447,227.00486449549544,15.148468256697663,3.333307492109901,445.82343323862926
wu296,2016-07-16 00:00:00,6768.480535167881,0.0064924615813372,87.3837273949237,358.9987442003033,261.9010091065638,182.59763893110195,84.90378975171912,29.625228401897825,455.42089915127866
wu297,2016-07-19 00:00:00,6807.306220059711,0.0023931384398658,90.42739988101074,353.176211351414,16.020059215953353,139.23001453710418,23.790766719051856,173.3628440139868,445.1502046506684
wu298,2016-07-22 00:00:00,6791.040886481481,0.0056544561657314,89.16582994349855,352.4208808151777,51.35962925954404,174.47689358969808,-47.09547237364067,173.3143286545617,462.6243896542555
wu299,2016-07-25 00:00:00,6777.456238494994,0.0078688119662685,88.0965423519314,345.0028743165851,115.35822515924032,181.20244426394768,-62.44122403322884,-18.62809440758997,469.39395907966326
wu300,2016-07-28 00:00:00,6814.918142010326,0.002016097433569,91.02327324071187,342.9245905174346,137.7740239016522,229.5263046396264,8.441291533841973,-17.22614904049217,445.9402824679585
wu301,2016-07-31 00:00:00,6769.834641058121,0.006241965345727,87.50006282843282,339.1413133350013,253.2103718914022,185.1599723155853,79.23734457147529,-7.657326391937056,454.3440176729597
wu302,2016-08-03 00:00:00,6803.335803427419,0.0027175491515916,90.12648929594464,332.7308473038856,6.33981006969155,143.31543529686414,29.40716985304917,152.80091407886806,445.3436711466936
wu303,2016-08-06 00:00:00,6795.144950480494,0.0050609499692857,89.497037680323,332.16238784708224,48.47623327211785,172.24347460832277,-41.98296415338166,152.61336071286655,460.6938953381591
wu304,2016-08-09 00:00:00,6774.412793584285,0.0083748664193671,87.86679200986441,324.9663125876439,110.75095486601332,181.13195691168207,-67.06769433200878,-40.05625570287907,471.09289777587446
wu305,2016-08-12 00:00:00,6815.3418233790335,0.0020012894192868,91.0719093788934,322.41559940310333,133.26404990814004,229.835235948862,4.215018215112025,-37.662829582762,445.9007591377227
